#
#   a_vector =         9.7322778322        0.0000000000        0.0000000000
#   b_vector =         0.0000000000        9.8411260493        0.0000000000
#   c_vector =        -1.6106186782        0.0000000000        9.9179352543
#   ntyp =        2 natm =       12
# (natm->type)     2    2    2    2    1    1    1    1    1    1
# (natm->type)     1    1
# (speciesname)     1 :   O   
# (speciesname)     2 :   Zr  
#
 cps and forc at (iter_ion, iter_total =     1      18 )
    1    2.361307412    0.408235252    2.078929975    0.000761    0.000388   -0.000305
    2   -3.166615317    5.328797313    2.880033185   -0.000760    0.000388    0.000304
    3   -2.361305750   -0.408230502   -2.078934538   -0.000761   -0.000388    0.000304
    4    1.555997450    4.512332803    7.037897665    0.000761   -0.000388   -0.000305
    5    0.194539385    3.398746301    3.312399112    0.000311   -0.000171    0.000228
    6   -0.999844375    8.319306777    1.646561409   -0.000312   -0.000171   -0.000229
    7   -0.194536125   -3.398743415   -3.312405455   -0.000313    0.000172   -0.000228
    8   -0.610768155    1.521816413    8.271365009    0.000311    0.000171    0.000228
    9    3.568005261    7.465981261    4.770007425    0.000401   -0.000319    0.000411
   10   -4.373312709   12.386544843    0.188954101   -0.000400   -0.000319   -0.000411
   11   -3.568003210   -7.465977668   -4.770014084   -0.000400    0.000318   -0.000410
   12    2.762697044   -2.545414192    9.728975121    0.000401    0.000319    0.000411
